numero compte;balance
45614453732;61017.02
75683651021;1855324
76207250718;4363720.48
62569861709;0
56000734476;13022525.65
61111019918;0
27330414660;539424.23
60861980277;238679.78
87747154775;0
73890965155;45318.63
47721757416;613608.17
41005707754;4639566.85
23004841533;0
38817626855;781953.11
84232005862;9626.34
78626807630;3201737.23
41423934612;0
55044421448;102370.7
53976828780;3756641.7
49813233188;475635.97
61371272222;38416.52
89193922658;0
10765540951;0
48509392828;0
35599616847;436582.48
11071695895;0
50237117103;0
12028313196;0
25434557588;87571.32
87740138991;90630.43
59769966666;0
73225739956;223136.5
44317983843;9407691.97
57351906535;0
74470401171;0
81918314046;0
52040712373;0
43508386956;0
42240562635;568702.66
84685179319;0
30174882688;0
65710032149;0
51892720318;0
53526516299;839510.6
69888869096;1424700.62
89328805871;97821.51
29400268824;0
79478263699;0
62498213836;2998659.31
57441009256;111032.59
10105096194;5508991.47
45952278604;0
33896014832;150991
89813097599;635305.61
81555309018;1677035.67
12964223696;1223113.04
81085091646;375666
77847241418;0
81062167890;0
29911068849;601095.05
72094079427;0
11746824887;0
71876042052;187872.01
58710765867;0
25971202021;2684355.79
11829866740;352423.46
28819833661;1881.09
69339462801;8053.78
86263030806;6792556.95
60895896518;166991.39
88199375617;11451.78
71930125851;312574.27
23733963882;21562138.09
65798479169;551575.29
45825890358;0
62783671255;6857177.34
52089459317;7448202.09
97431653261;9568.52
66391403221;4644825.93
52642551201;122385.45
40724890567;63887.61
92821752188;232798.97
81490654858;0
92520798188;303923.7
53678192330;38630.96
76536702391;0
62391394975;4459.82
48465269427;629732.37
28237915366;0
32057003506;0
39569823311;0
34920590921;1122246.68
57112847360;0
41245132936;691541.08
58964423859;22138.29
60393250917;1271338.41
65698586643;0
75546947650;0
68813814502;0
67293094886;2216070.02
33746176007;0
69193385617;334925.72
16866655521;85080.59
41638126327;0
95959885383;227203.83
58398187970;9164758.23
41689655021;28024.53
99417721476;0
86192765253;122336.86
92749041981;0
72473350245;1013780.01
81605406495;0
65042769415;0
84450436910;0
76857749382;0
56119529056;60107.51
97131074593;1085827.62
67436743566;0
22835475004;1827735.18
99823503543;17919.18
27233364148;3711325.78
67117263832;5967633.82
39501770585;0
35558522279;145059.46
33464715702;378688.65
88069963486;1969678.03
93230475001;0
78184807139;191898.6
17370316078;0
22783134208;324993.23
57005694305;1112928.66
70911533588;174540.52
19216166658;0
31750391335;879432.09
66320127346;990342.9
79776515735;357947.19
28209350347;11003.44
29994023092;203278.65
44353803495;119857.53
77951189923;0
95162984100;245359.56
73743334670;0
57099368113;0
85407868316;18126.95
55813771756;0
85566218527;0
44188288133;23894.79
11606202590;0
20499876552;112991.32
31764418659;10221869.4
64287889047;82964.81
20071654328;1882845.5
14261953312;2205657.35
90723327640;42188.03
54784250153;1537691.11
38683326267;0
18222156086;69615.97
53440998792;460653.09
47537148574;46990.02
21807244201;4755024.36
59672147042;1981093.98
64841180238;954655.34
88262347497;0
11620365472;0
18128045406;138100.73
28466904955;1680683.03
88944620333;0
31610938867;2726036.29
34308397840;1029922.17
39079637593;0
91513356996;0
51575103372;885484.57
62639669953;0
19450131909;2971318.3
70977087325;618612.74
12827701759;0
64785898532;0
74539771497;955738.3
51023772737;8941909.76
54010424063;6223.79
85774172275;472623.75
67432427643;1586725.38
93416331231;253700.91
37791516562;0
57777139663;218361.29
83193955594;0
59574057336;3515618.91
40289577160;311640.08
37155499164;0
50790285103;0
25906233132;0
92461709669;0
76350166946;567932.31
95121915550;1566443.65
13158792635;39249.81
26200182856;95629.53
16195096304;0
81239523801;23689.38
38290232433;0
44529603547;0
72220768099;2652251.97
78010614307;206074.44
23037939475;3017572.92
57387116796;626712.62
92212006160;0
82044921640;0
87743777021;71382.87
55669483594;10017631.71
38105257653;12581383.01
72614587762;0
17299268558;783341.03
96010326504;0
44859285769;0
89606640058;0
21059128596;434486.77
78015950253;0
64884303308;766243.66
52514971089;0
63903983563;130606.98
23727962745;0
44589767672;58652.28
47166603771;2489533.21
48454601898;0
42042480615;58846.42
32568169724;0
35873641483;47430.84
94852415815;0
59318120967;0
55031906425;226882.37
42990619567;204876.52
88881534844;0
10053940636;0
44829765635;2830057.33
28346559428;225735.58
95666323928;312346.75
70862003203;25305.29
36583817215;8949.09
24019380410;1896365.65
67590815889;0
40742444841;1717626.24
69302795544;809239.75
82808399881;36306.15
99519483847;0
94245957354;0
79886404814;574765.6
95146144220;0
99781939972;0
71916642333;47016.26
76868441729;0
37684765568;0
82040867798;0
48255075524;0
97761857722;1104119.53
47918587722;0
68821925715;0
43749086810;420890.57
22360297676;1098971.69
98610504450;179569.45
53225262979;0
66803993688;7819020.66
24611534507;0
48447662775;1725976.56
50237884695;380047.59
14273640591;0
58124429613;0
89364459603;2612715.61
99831096765;0
68091461149;355482.78
29193509782;3011042.42
33831487009;0
32530211630;4121.46
93524329034;101489.36
36494376943;0
16844564535;379108.28
64894485103;0
51789858524;0
54067451456;9000708.21
90449634465;298602.13
64937926124;1910161.12
52097312072;1612173.04
26283694437;1853307.94
83780235546;181598.4
52270771927;1418740.21
16270361374;0
53629772253;2086468.47
75729881360;78617.12
29220295105;297394
43073702526;0
65453559249;832344.22
68304583522;0
19452755038;681945.96
22359563101;0
28806746164;0
83985954156;4378039.17
96810442430;0
16044150981;0
17277463426;0
85219855937;0
20916483607;0
60296761226;2522010.32
37059169676;0
88735276122;0
13178290966;0
55128113143;33344.55
25876883740;812921.74
85576249562;0
13767846463;318691.67
76655102417;0
54976118366;0
21917128399;117921.67
43401186165;0
26506443352;72060.19
63707975078;0
48577479121;5110028.38
55654851911;0
45036759234;2982897.31
85889561922;0
86760522521;2726225.51
51280215446;0
50863857232;14868.75
66828705391;0
83571453142;278895.13
60593242759;835781.01
95265220089;1202335.51
96668363882;412976.76
83701065763;277289.91
90435193914;0
86787803557;379529.1
73347813793;0
46053668649;0
13144246628;51439.18
19795806204;0
46309586126;658182.71
78604316214;0
67108831151;0
36683895514;0
76824207772;95363.46
86935893401;8139203.85
93971690539;12156969.69
79517782691;105257.66
45080908413;18810.04
44587034067;0
38781070017;132314.17
63726946610;60195.95
71349481473;51218.82
27142179504;0
68876699118;0
49069511756;3757006.39
33036993695;0
84233476631;0
94313327127;0
82814088033;0
60719313533;103021.57
90782783854;0
16700046909;0
84596002840;707556.65
84578592705;0
42263907259;0
16876293145;0
88854238717;81322.78
57232505297;0
23718961347;152915.77
41283386872;176642.16
24709459439;541142.7
16848942944;496706.09
86577021899;3232246.67
15084737322;0
93483419209;19013472.28
82900454428;0
33880768370;0
45299701844;0
59092743461;2277439.47
46735669029;929020.49
61172169552;0
99946686484;43535.62
92033277030;8358965.27
67311560354;207099.57
14678153150;0
14497673945;0
49298206154;0
39340868132;0
53777539427;151599.62
35316607133;0
88971324397;2771498.04
59299613115;0
84110583317;0
10316849052;359010.8
95207842811;3658069.8
95288771848;0
40083831114;2232748.23
82727129903;158932.41
84172179943;0
97993957599;0
10492346022;2379044.46
35382548375;0
51565003992;222882.54
54258035487;278819.79
70006264855;43843.98
42057567204;0
38562449665;0
94549902059;0
99160868675;17155906.01
27527315713;0
99809802594;2994879.92
79574135549;469542.17
11944413105;0
36842928444;0
45653357009;333582.37
59759698561;0
67188414292;0
23729833343;621793.55
63322683263;0
92291087738;230423.22
31075725308;0
74880625604;356806.48
79476334706;110759.32
23332035728;251871.82
88486277713;0
34947301552;8067009.24
43432014303;0
50785002578;0
77406287771;0
74835204373;924307.62
25974237871;22139.37
12644531952;4527.2
95399253792;503863.45
68287526563;260556.08
81629283357;0
15528089743;0
68786584304;0
26950276955;3429868.73
92622514263;0
23253680802;227602.94
91192187467;0
98019597469;72418.78
38167896357;2513899.35
53632097049;5345278.07
58869442583;70472.49
34431858057;582768.42
97401475385;1028734.89
20988032946;0
54473364991;0
32183208286;0
64113513028;0
96848946972;0
94888421917;0
83433826440;4918209.2
78993919818;8256846.43
12152780283;8341261.22
43895273241;0
77840158663;19169204.93
17178654628;33467.93
64473596337;0
39510492926;107932.29
77794255239;6491800.66
68351324813;161903.9
69428286152;0
84067873696;216251.79
48004634430;2912321.34
91853525771;0
64107355724;59979.13
29698380793;2116098.17
45905459458;0
79554759995;2960833.07
92185444069;0
25480967846;0
30073009218;869651.1
54330259242;0
36877632617;11108177.94
70234639818;35715.2
20983982284;0
54264107790;202513.72
62352719926;262203.23
47461697012;417247.48
45322478147;8216737.38
79982598118;42298.7
19679757777;4994412.74
32495934049;0
40259965337;416586.05
79641975077;0
95634941499;38509.91
41424933137;0
98833289605;0
35954400002;0
15900466432;0
98364327456;87082.33
86839869989;0
93997645815;8726986.52
23564304088;444486.66
38384923423;12566663.75
33352895063;1683383.73
87383793315;0
98884145181;1627728.07
74993834130;75696.86
47202408439;319422.39
38191583591;51807.52
75320082283;0
62887530647;8377335.41
59778293579;422384.03
85646850718;0
71188607519;0
23664817708;59991.24
69758275256;0
86971090849;1762889.51
53138229083;183891.51
48965873715;25271338.77
71873991214;123280.99
49177966329;2420190.94
15367731237;2350854.88
36707331201;0
21601825385;0
79432851557;464.03
50824325527;0
94133693049;9116043.56
50004674003;11867.98
24051605303;2956659.3
75836278175;0
53759774698;590729.11
23204065736;36620.54
71785866165;0
85876182831;1560105.04
92397677901;6371153.27
13177207784;0
90598220056;103570.77
98481803292;0
10329436563;11052.97
80345223936;0
71020989496;96411.56
93828111178;158834.06
11711013598;389227.58
66583524972;97805.68
90536414628;334655.92
75686558070;0
49760780057;76384.13
90244857041;0
57564046143;744554.05
60293120688;1165865.09
57499428680;0
11165116679;3918861.57
86451878368;0
48215247802;0
92847923290;0
94020409447;46312.82
75481032972;3903873.12
15899398975;3382381.57
94477494130;0
33539436028;44345.05
32930561220;21866826.96
50468832274;495557.32
88833114025;819455.11
58984749130;0
32642155418;7734.95
62083960561;0
80038398474;350791.77
53075245019;583002.47
99183521876;2063308.62
41839674887;0
94392083666;0
12452682406;1649448.87
17130496689;5359.5
14898594798;0
58063382547;163273.01
99837580753;2832703.81
85246287809;982365.55
17138522592;4255040.85
64154234389;0
62270668121;126903.05
19414941180;78167.27
23637077966;0
38551524854;0
40601439311;0
60788985682;1903554.99
28839603913;0
61877515908;2129426.41
75168718529;0
20117264776;1143614.08
30393835940;133703.11
98530060145;0
56547243027;0
31324848948;0
35545373047;0
24121264636;0
44057050523;0
22476731330;0
93920617038;2054163.24
30669510887;7912595.75
28733188847;9647.32
38603803316;251937.62
33927808393;229028.56
35961302585;4727570.1
33488353859;2361333.01
37748897008;100855.73
12194266060;0
97866172561;88027.33
94177876683;0
75856568032;0
38293361611;0
93603399661;614466.81
82415884973;21307.48
84755057610;0
55163548197;59241.96
82522359052;215237.14
82612585884;45124.67
19444998616;983835.3
95334500737;0
20269877425;0
99682129554;0
99535708299;54696.25
33099640247;618815.88
42523617827;2775696.27
79648626522;0
50381232898;72662.04
67325757962;1661039.16
57927769078;0
68719820701;0
42488898578;22824.1
90110620413;0
31460387067;8423733
28656823507;1361936.4
80940344833;3749452.39
87776194708;0
67630427253;0
91790759686;0
64806155214;2838449.81
73438456103;109047.03
63734278386;258005.06
84187615521;0
51672161757;0
19111227286;0
62177121989;181259.04
12057887063;2200441.73
36593213202;0
93402230080;1444344.97
59877655492;0
26483284052;131460.46
52773180949;784824.16
45532159831;224898.4
38408722406;3041243.43
72808080196;0
41622751980;12355.54
58887787872;46377.62
67389168604;0
53166596818;32587.53
86138513821;0
53304667526;0
44007106947;8345.21
47316864487;22252834.94
67859619972;0
22960292609;2974843.13
95962157682;0
64308434058;0
53829893097;0
79763171851;0
42811338002;44049.23
99497111672;0
86095260489;77143.62
36862812504;0
88693664386;0
12487901884;0
66945427042;271598.46
20377513276;0
93517575610;0
82402013546;0
52671274164;0
66362387898;0
45492323175;327649.65
32071557955;2415256.9
32643006468;180895.88
46612491437;0
71448394701;150376.74
66081889581;0
34988404509;151299.07
10400854625;143418.38
67302600510;0
12108841886;7171.76
61536780835;0
78079599741;0
11567391249;692956.7
42162706135;3687776.49
17123634985;35571.72
94507695177;29396.15
98377844169;1324337.96
84272564445;863844.5
44317627219;6045703.11
89256479092;16921.41
24422276658;0
39591562561;0
73418371951;0
73502202827;0
20174842222;73118.93
82501729831;9192979.53
12101602380;4648145.99
28859493746;1680500.74
93470513966;1408500.03
23820485386;0
72065679807;1482145.48
13036255260;0
35683958303;0
71309513890;61549.51
81427538595;0
96966418178;0
89906179083;18967.35
35070058782;76291.95
90249146915;0
70075658625;0
31372733922;0
87320736183;0
69758060926;326735.78
49859263356;4367783.67
11083456923;3156115.41
36954505558;4307277.29
70157552349;0
73034922673;485363.24
54776785775;154718.22
78527025387;0
85847690616;19877.73
57854096116;0
19319267650;5310142.84
25679355648;458302.05
31123275082;1538398.68
88760880788;0
23272079615;804293.16
13670245823;0
77373184023;0
53247779737;0
20092275943;79501.99
32237127451;348057.69
69475947028;0
10526037248;0
99623859364;0
57183586050;10372597.12
22202194408;0
85480600120;0
73258630318;9728755.63
52541720138;0
63645639586;0
12137311587;1986322.78
91805610348;13945424.7
65850657686;0
49782597293;734216.04
54527122574;1638241.86
20243723636;2539189.04
96778795433;44163.73
55667780598;236593.74
96948671618;678712.97
87331708197;20996.15
96511785073;5164099.38
21646693265;0
73426041465;0
78520539410;1118736.92
49290675816;0
98598147357;674903.39
83895726244;0
29981820202;0
84111170103;0
94849546366;0
26085284381;0
20332831164;4702900.06
75303777337;66695.44
73646222817;0
14122477918;0
75996023832;0
12020173712;134115.24
85307838536;1120501.45
85753878219;0
61436878049;3822216.99
33392765803;373624.95
16649066647;0
38323739540;2999188.12
49805968582;0
59364443965;0
27831420169;48099.17
19850373998;0
65058073467;0
85835496963;730121.77
95694146920;48041.15
36408326434;11087190.62
78650568570;334687.53
98618443227;0
55040446185;627.96
90074246212;1355875.52
48790216310;12502117.26
12128053603;0
95901743095;1998681.36
89254563238;21027.15
30331935664;0
94952726620;592281.37
73870153576;846258.63
49043510396;0
55906350046;0
72094083626;0
27549756243;184543.06
63700811996;101645.82
29526552446;0
46582087216;0
18067055572;56397.64
17401703036;0
85645181584;0
81311794449;0
51964667944;687025.05
59533267771;0
10975112047;493272.78
89622466099;4282648.67
64339178084;133303.6
54240194302;0
61878656587;0
52193954970;1622023.88
36391813523;88891.14
58437121986;0
36594263187;7439214.5
38810397620;0
40895098024;0
22309574130;0
74515695339;218886.08
66731497663;2294.1
87589529532;1000346.62
54365464085;342988.01
80122268844;3495374.56
49673764977;254118
93250342201;0
85045583644;46540.21
51253164335;1765956.26
40415293180;1825540.79
82961061552;527072.07
85413714461;0
53215057149;2879898.13
52589598292;121487.15
48336113917;519244.54
92460937881;96833.34
37547987595;0
12707414056;0
84269011369;1736263.7
75487323726;88461.17
18188866753;0
48928012622;11443.58
95256337841;330727.39
40222767335;0
60474082729;0
91492009132;0
34728565172;33670
81949916619;0
14838581497;2393878.78
11722730068;316578.39
90523058356;543017.4
29102695275;212674.53
45124715760;0
21555145395;74052.23
58564237695;0
48375042850;637238.23
74846420028;664277.76
49058796186;5700161.74
42873374284;0
47729326020;0
12723643154;0
63437855517;227637.06
86438905813;0
93560951717;0
34445911560;3992087.93
71976142984;921024.11
59923068927;0
83153058881;0
24834909046;17846.87
16481158534;1054537.12
94958358214;17166238.72
96109974213;0
80128998484;0
16123449422;0
48159547795;0
87862508901;434885.71
29489167013;324433.59
60077168551;1320817.73
58910716248;0
24786688713;1009191.4
36644678972;631465.12
32034904821;21084.48
46623643250;17780.92
19056533894;19221630.5
36809620684;0
62988093626;2907944.14
29478580042;228466.26
63890868920;1535070.68
75184300263;805475.44
91002935779;17073.09
73529443791;1078881.17
43597112342;0
65463203673;157415.93
65696847754;231256.55
13571311776;0
38343679786;816129.61
30471280712;3151207.25
95848904250;0
10330890452;868410.84
98814776019;70186.98
35418024540;0
82858332065;176618.22
86027009346;0
76764794901;325324.48
58703600845;4892345.92
93042289293;298935.08
38766439761;0
62859677241;210074.4
53910255531;0
52479525923;0
36723098843;368576.36
58202559855;1330880.18
63272688674;427172.76
57386463398;0
33698508953;0
85943827897;0
29608508519;1706286.66
80536100839;0
61355791342;8809.25
57257571725;0
18548634578;54299.99
40112136488;6074.27
14457353916;0
40029302023;0
91204880616;4199056.94
43559339038;200687.7
96605557142;1927259.23
90166143528;8783164.42
16681802036;0
48226887385;0
60949459236;640740.37
16067417947;37441.91
82329336111;365324.23
36837065017;0
42048089319;118732.12
41228207649;538090.7
20141118825;330894.75
16280262594;51275.14
28272383281;3345953.68
58629050292;682660.39
22992189620;401575.19
89044462538;0
84478721881;0
38393567593;0
50179851183;420456.91
63893012225;545918.19
57585858884;138653.95
45740062747;206091.9
95683326142;0
50712688325;0
48387387249;5155720.18
63217423109;0
12266531332;0
81213205118;6548499.55
37635890965;5174723.88
36645080901;2822433.94
21767612952;39244.07
84844912301;169116.47
93554140098;155742.77
64124850599;0
23103860945;11260.87
91155746117;0
36467769620;0
10070023245;0
10292302512;0
73534106838;0
62458286218;0
11567431763;0
93322149625;0
57407308518;943645.27
50199271550;0
10114887628;650076.8
33110366803;1060154.32
69783295962;0
16368102330;0
76378967337;0
47201203656;1750590.59
67310879990;0
49456940980;112543.52
62005201219;0
67595538187;36386.7
81832625065;0
89417956216;57069.85
94117977899;2374928.38
58646306253;0
47815196380;0
70862317485;1404118.09
70206218309;211128.19
88957305074;0
33045844149;2028753.12
69158036955;0
90072009131;4399411.37
56166271951;7690189.75
21352215787;78025.45
75323591440;663786.72
96453360959;481753.81
33350258669;42026.45
66433631046;1427702.87
38770575973;6974.21
55839530940;0
44838159512;95172.94
95876855125;129862.12
61898779640;0
45061508048;10342417.9
11433284485;0
96312220890;0
98195841733;0
21315232204;6165987.53
18824760372;294204.47
17238664874;420859.91
69608318142;0
25688347723;514235.53
38264707500;214828.15
55651479295;162094.52
79088714516;7196708.81
38239234418;556316.07
81913160450;5465279.18
46889005608;7678.15
59089427091;29071316.95
30156505072;0
38608994249;0
69475546356;12112200.74
75952179855;0
22182513678;871783.32
12660406164;0
13844005224;0
94601756313;290814.81
86946460902;2719452.78
77963125343;0
40941056829;0
67085844717;0
85892265792;2156201.48
51135274614;0
57951011534;7421.4
12932549894;208931.56
39881281766;779013.47
20916093714;0
11116886301;1919927.11
78934888938;32647.51
11781360930;674832.54
71829449369;0
98284197432;0
38350563205;13421844.2
24620604720;3302731.32
24044806508;124921.89
90785583560;5683.87
16571796108;0
33897289149;0
72616310441;2190685.5
15242981723;0
29801304187;501746.61
57414480105;105465.93
85075304738;1251565.98
29293249994;967783.04
99069333922;0
81955538428;714642.26
98240480982;343134.38
26574421266;5022582.03
97719925522;0
11087200507;112723.48
14214386933;0
55491194056;0
91389773270;0
94703455032;0
38585204097;0
16859569667;6977769.34
72025304555;4746656.21
56454503118;1505740.24
60905338353;5280198.72
18256851489;5817404.13
82514746116;216217.82
47183022396;0
61452310112;385438.33
85706755817;0
12917508719;137517.8
10892186963;10118266.13
97395021865;0
67591985396;465867.16
84095107868;134421.29
41577523140;921150.48
48888103735;0
25630636107;949654.79
75139353298;0
91437704072;0
92908371144;164639.61
89710623498;513751.95
35299327939;1203564.47
81300044253;311241.6
13056830708;321140.95
76503134820;987628.23
11682492261;1954242.21
63890265959;31629.82
91972318562;0
33611508782;428224.83
39704581305;0
86708694156;2378683.32
17248867656;122032.62
30055381248;299931.01
65338608715;133031.16
41984824785;11488867.76
58166502633;219057.45
45292139955;399719.44
18862399115;0
78204929474;0
80456190982;0
21797987330;3446236.22
20551386815;139657.5
21057303196;921668.95
42367921556;640754.66
99970542621;0
26442386930;2122592.71
40816208014;1982067.52
17281961491;0
46204099657;0
35716749946;0
23043110169;110707.65
85411660693;0
41622479590;40392.56
16351128692;378496.93
17278838892;0
89665193665;241990
15989132286;0
44317373667;0
25083360725;7166.12
92026723090;142329.29
19375637570;241336.35
79295387257;0
93317587486;0
55941494597;0
27432495806;1316623.18
32015871137;1170327.6
44099732021;1729788.98
43887552027;0
17370813453;850458.68
54541535926;0
92892079557;7564675.05
93584150536;39513.68
52061768881;0
20187021467;102713.74
43529350449;0
26354308952;0
39237077639;0
61101453299;0
59533183333;3852537.4
37031599072;8767486.03
29220574413;430515.56
25036096453;0
20835410291;0
80625517191;0
20681836569;0
39957659974;92368.09
36232056398;4111.2
43393385708;739717.72
97355975186;0
62960296447;15284.63
93653466043;229036.01
90037291793;2981.67
51988824991;12030.02
59424927129;0
37678202009;0
41567069810;0
93116000485;0
74338534812;0
70325433122;252146.68
21199266903;13371637.12
65124699740;0
23914761134;123688.82
94313782665;432166.32
62264257460;13829337.81
46779026932;0
95547148745;0
34366086819;3860.94
35029163349;427610.46
72741463312;109633.04
81545773262;3523.44
48104263062;0
57943383638;0
96475709858;0
62192959933;1390965.66
77691048449;0
26249453450;9936754.82
31861364491;294431.13
54997034883;0
51166995948;2026048.35
63339519528;0
58536981138;134511.27
26908322845;1159357.57
76065124457;1158461.4
49894569842;0
70124118135;0
90694739053;10787865.32
74718725477;78634.85
48175619553;251300.65
43367289717;344007.42
75738907127;443.71
16529705766;0
56633551519;2543.51
20376695614;2678065.98
42488277598;0
82380912806;0
19965277626;11647348.1
37636825689;601607.74
62537191474;829199.49
40208250137;0
21751768628;0
70632952693;0
83401433419;0
75643510211;4655417.48
87796033165;0
91368848736;42989.6
30632016558;0
22379920572;0
83350424972;0
18796100797;906982.83
19820600253;374208.67
29859243904;1348421.83
99070685053;359807.25
77334907195;1364023.41
89194920652;0
32227727833;0
32351987378;262007.06
42674729569;1114811.19
45892297691;0
51325028935;820681.21
78119744418;0
23237632427;204822.47
82188859163;1320239.95
56678991580;0
84388779520;0
17473854794;0
99449169745;146083.8
49617738182;0
69474797698;0
10621291409;0
80855719626;0
82063174722;11845378.9
80304005100;4876416.52
19363940817;0
83369923505;0
60347017730;10242696.83
16808850224;333013.79
43990834760;16153708.3
97307041139;1627714.53
15814363947;0
54466760737;0
59891431168;459441.16
87171877312;0
97233370757;972894.9
69697766576;0
44810361998;292861.94
90817592094;0
72175288861;0
77459243282;456534.69
97161596494;0
30886455072;0
55716937711;5224426.76
37646702542;42340.4
80481702161;0
98945004920;0
41037781756;0
81057027801;0
73904006500;0
44795557277;10753064.5
75049317292;0
48434886565;0
43853607677;3395436.71
74194499402;0
33716676584;0
84559736506;383078.73
39732484047;6779300.28
46316788489;622814.23
44354036410;0
33150263177;0
84547305268;0
31541795688;7354130.8
16538130055;326820
73131785609;0
38403152920;686029.23
48913201898;133443.74
24325051029;138583.98
37998705247;0
49986683569;167671.6
20274479762;211780.26
84999118856;456410.63
90732778854;5536007.3
80662024686;246257.03
77606531167;5976367.06
78031313902;0
32917833012;0
59541516593;3534616.06
55024003670;6283727.1
89816705969;1717617.77
77740356025;5754275.9
11244613215;637374.94
56432704836;78822.61
70001634090;0
71293072162;261290.85
20173766259;300068.99
66284093342;0
90948821204;1953595.35
80882250923;999678.02
82947477209;31797.9
12108444346;3850641.64
97441491333;0
77675388726;5406.12
42764052069;0
44666671205;0
95066720665;0
54596618698;0
22799035291;0
62207336809;3016202.85
41366640058;2433475.26
81091627749;1387565.59
70258660210;0
35530996529;0
45088049312;0
33739730465;1162057.11
58424774549;765053.79
91464700658;1961025.49
11193267517;2434146.27
34476826152;63134.5
20219699754;461398.06
80599572209;0
11348233520;53967.57
81530673084;0
52127421934;0
27700085523;3896970.83
40185574457;8571213.09
51510785066;4093285.04
89546466681;0
17112356134;3537804.58
65933497215;204046.58
87720145833;1169752.64
60941325175;0
51843989543;579739.66
39693724252;219983.3
55721424928;1142789.8
70079459932;1095327.14
87898967791;859425.67
10939473824;356514.96
45566483992;0
81708063916;5113875.82
49477285854;2376079.45
15998334431;196744.85
91897158615;0
54318221718;0
22590802968;0
14049982960;8934557.76
14676615820;35736.84
97724778516;0
60429704229;6429381.64
13170529818;1375.8
61742118140;1028.71
70708149077;0
51015560122;19241.56
17796309259;1469270.8
96321363432;0
27000374887;4536319.43
88495960436;0
91882424471;0
93127264688;0
37916816893;0
14963805390;0
55346649891;2351554.73
87778581517;5356788.09
12743101921;0
23727751392;5519282.26
52290617255;17680567.17
36403528620;0
44156230936;0
86558873671;229431
29545516771;1138867.65
14593342512;12359481.93
99532425309;14707.39
88802759987;0
10781046033;1829363.29
29553821231;8281154.17
40071098754;55096.73
10483922375;22003.98
53293134154;1695173.26
87798770212;479211.5
54386857729;0
49521974608;0
38254234187;114561.36
21988705936;669595.41
33259013563;315654.19
46229650628;0
85106085978;673760.47
89464327362;0
81493327549;750996.14
84096873180;125167.63
38424505964;9680855.68
54045940951;164850.77
62614134667;0
76864203322;0
59772816963;0
53058975172;336854.51
18608317013;3998114.09
51534634779;340161.98
99870557355;759791.12
69424926324;1299953.67
53843465806;5932917.04
41476749805;0
17807961326;2824458.07
15171051593;332429.24
87515995929;0
32043848219;0
90281064964;0
33250171704;1974.24
39372790202;2961518.8
63425045483;1259126.1
62449486362;0
23601518450;836093.27
57888934577;0
98679416797;0
42143200600;0
34383201029;0
21644525511;0
74387703786;267411.48
49660455570;37159.54
65538665502;2125522.55
26837039955;196982.19
66241560041;0
13261840934;8035.78
79213475363;2398138.2
92408957064;152197.35
65638006784;0
66267593747;839067.48
98641316430;0
65295992772;805695.65
16385306741;0
10472200722;115956.71
70608607047;0
39456129314;0
34451327045;286253.82
73501898775;1356980.4
92523637978;82175.12
94640938171;2058223.48
61039384634;3554921.18
72256097125;0
53556833983;0
85192015291;1144793.19
96731212904;170773.08
20439978854;789796.64
43261522061;59116.05
47891230335;26040077.89
30332507927;128285.3
72378214234;3877989.09
63523512011;479657.89
56689760641;1693073.22
29909116516;809276.47
92595648711;0
36117550022;0
84603951053;242923.09
29885493809;66014.14
50882366448;0
44061300323;0
77968780470;556253.59
31139817130;0
47276107178;0
87067168117;110956.27
39380088718;1938694.95
45317596446;0
99853819327;1848927.97
12874303153;1633606.48
66933436383;0
29433291636;931434.63
21075569926;0
90855008700;0
99662852791;0
99807008454;0
98010966156;425865.59
18197667548;5605643.12
43118564191;28075.2
57732702405;989246.2
24220345266;9201690.19
46819456538;2527903.99
19514466085;11645010.95
26475320731;22437653.35
54695396677;252825.66
44165978220;396866.39
25844113973;51243.97
18133686914;0
87748637375;936725.57
95142568644;0
10691248812;143931.98
92605404624;0
68503888364;348826.74
92304200699;27923.44
39426076520;1550284.5
67062555930;0
11191420426;10348.62
29043068303;11250.9
27734108448;63764.51
21733720331;1137484.22
12575546856;1103.94
38054496095;21811.33
64621130267;2023240.34
47674061066;40239.68
40731441646;314594.06
65916393923;0
50850800536;0
99342414302;974665.18
85143304202;0
45680998062;0
94547545255;0
55762365896;0
30224746101;0
49946660405;292561.39
52630614614;12698.79
72211755946;173903.18
17629801018;117848.7
64762066555;0
42612387113;0
68724145273;0
51358197627;641512.93
85834812360;338626.02
26013911788;0
29852709714;7820.62
77317554438;0
75486709402;0
38423853997;1220618.4
45882703020;1106856.59
43583648003;0
15472605761;24401.34
94130778972;1601943.12
87058334893;0
33684105144;2342067.09
12623742338;8047151.61
60669049098;4953478.81
67950652471;0
86946198004;1556799.98
72990140547;0
17825075426;0
90721087495;38748.07
86225462952;0
81053666034;0
52227673202;50702.27
13888038129;0
44271266645;0
14841912449;0
49240246522;872104.11
13526514307;23354.8
78456036247;3304624.82
37207320716;1672337.42
42518531088;31112.25
87859635042;1542631.35
40080035399;0
99399172550;270695.51
40513909400;0
72354874512;3712591.93
40345802649;412774.2
93453069779;17376.26
89827918878;0
30746441357;113525.62
47594041752;101696.37
89412847201;5021957.65
38045858471;1835608.8
84499462792;1927975.5
19677407306;1029215.71
38728028199;0
57408645744;0
55302073993;4069587.03
71850532703;1708631.22
88744872363;315962.99
40724920307;776024.61
38059127500;0
99012109942;536528
46913286252;735739.26
